Year,Month,Full-Time,Part-Time,All,Full-Time-Normalised,Part-Time-Normalised,All-Normalised,Full-Time-LogNormed,Part-Time-LogNormed,All-LogNormed,Full-Time-Diff,Part-Time-Diff,All-Diff
2019,2,2533.4108333333334,854.8141666666667,2074.07,0.3422138329285991,0.21149566152021426,0.31309937310640956,-1.5470300174266587,-2.241300025714567,-1.6753074749996633,0.0027218279965302017,0.02501688175510494,0.0
2019,3,2533.771666666667,856.6183333333333,2074.07,0.3449356609251327,0.23651254327531923,0.31309937310640956,-1.5356008063892572,-2.080011396983438,-1.6753074749996633,0.0027218279965336434,0.02501688175510497,0.0
2019,4,2534.1325,858.4225,2074.07,0.3476574889216629,0.26152942503042415,0.31309937310640956,-1.524261427797239,-1.9349548197067246,-1.6753074749996633,0.0027218279965302017,0.025016881755104914,0.0
2019,5,2534.4933333333333,860.2266666666667,2074.07,0.3503793169181931,0.2865463067855291,0.31309937310640956,-1.5130104805083595,-1.8031597930029988,-1.6753074749996633,0.002721827996530146,0.02501688175510497,0.0
2019,6,2534.854166666667,862.0308333333334,2074.07,0.3531011449147267,0.31156318854063403,0.31309937310640956,-1.5018465959078875,-1.6824033070818512,-1.6753074749996633,0.0027218279965336434,0.025016881755104914,0.0
2019,7,2535.215,863.835,2074.07,0.3558229729112569,0.336580070295739,0.31309937310640956,-1.4907684369095422,-1.5709783410856275,-1.6753074749996633,0.0027218279965302017,0.02501688175510497,0.0
2019,8,2535.5758333333333,865.6391666666666,2074.07,0.3585448009077871,0.36159695205084236,0.31309937310640956,-1.4797746969943657,-1.4675455777528101,-1.6753074749996633,0.0027218279965302017,0.02501688175510336,0.0
2019,9,2535.936666666667,867.4433333333333,2074.07,0.36126662890432076,0.3866138338059473,0.31309937310640956,-1.4688640992860675,-1.3710348339389251,-1.6753074749996633,0.0027218279965336434,0.02501688175510497,0.0
2019,10,2536.2975,869.2475,2074.07,0.36398845690085097,0.41163071556105224,0.31309937310640956,-1.4580353956610708,-1.2805774558667067,-1.6753074749996633,0.0027218279965302017,0.025016881755104914,0.0
2019,11,2536.6583333333333,871.0516666666666,2074.07,0.36671028489738117,0.4366475973161572,0.31309937310640956,-1.447287365891587,-1.1954586932137186,-1.6753074749996633,0.0027218279965302017,0.02501688175510497,0.0
2019,12,2537.019166666667,872.8558333333333,2074.07,0.36943211289391475,0.4616644790712621,0.31309937310640956,-1.4366188168204992,-1.1150833606355424,-1.6753074749996633,0.002721827996533588,0.025016881755104914,0.0
2020,1,2537.38,874.66,2074.07,0.37215394089044496,0.4866813608263671,0.31309937310640956,-1.4260285815665261,-1.0389505722912795,-1.6753074749996633,0.0027218279965302017,0.02501688175510497,0.0
2020,2,2546.04,879.3508333333333,2083.451666666667,0.4374778128071971,0.5517252533896396,0.38818071149238526,-1.1927182440331614,-0.8579780783348119,-1.3651996618580324,0.06532387191675215,0.06504389256327253,0.0750813383859757
2020,3,2554.7000000000003,884.0416666666666,2092.8333333333335,0.5028016847239527,0.6167691459529121,0.46326204987836095,-0.9919386111217422,-0.6971974990476667,-1.1100995923020383,0.0653238719167556,0.06504389256327248,0.0750813383859757
2020,4,2563.36,888.7325,2102.215,0.5681255566407049,0.6818130385161847,0.5383433882643367,-0.8157182920494562,-0.5525519060537116,-0.8934013895537378,0.06532387191675215,0.06504389256327259,0.07508133838597575
