,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
13,586104307403120640,586104307403120640,1428573130000.0,2015-04-09,"Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",en,[],125370749,haveigotnews,Have I Got News For You,https://twitter.com/haveigotnews/status/586104307403120640,[],168,6,263,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",0.103,0.812,0.085,-0.1027,10:52:10
14,586202869180702720,586202869180702720,1428596629000.0,2015-04-09,"This sums up conservative political philosophy in the UK, the US or anywhere else.  http://t.co/uXyIc4PbXj",en,[],127983458,eddiemarsan,Eddie Marsan,https://twitter.com/eddiemarsan/status/586202869180702720,[],278,15,408,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","This sums up conservative political philosophy in the UK, the US or anywhere else.  http://t.co/uXyIc4PbXj",0.0,1.0,0.0,0.0,17:23:49
15,586104307403120640,586104307403120640,1428573130000.0,2015-04-09,"Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",en,[],125370749,haveigotnews,Have I Got News For You,https://twitter.com/haveigotnews/status/586104307403120640,[],168,6,263,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",0.103,0.812,0.085,-0.1027,10:52:10
16,587605674684768258,587605674684768258,1428931084000.0,2015-04-13,"""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",en,[],514748424,rkingphoto,Robert King,https://twitter.com/rkingphoto/status/587605674684768258,[],129,8,189,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",0.0,0.881,0.119,0.4019,14:18:04
17,587605674684768258,587605674684768258,1428931084000.0,2015-04-13,"""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",en,[],514748424,rkingphoto,Robert King,https://twitter.com/rkingphoto/status/587605674684768258,[],129,8,189,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",0.0,0.881,0.119,0.4019,14:18:04
18,588806830467457027,588806830467457027,1429217462000.0,2015-04-16,"Danny Alexander - ""SNP should have no say in any UK Government."" That statement MUST be the last nail in the coffin of Scottish libdems!",en,[],60943088,DALERAIDER,COLIN GALBRAITH,https://twitter.com/DALERAIDER/status/588806830467457027,[],189,31,327,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Danny Alexander - ""SNP should have no say in any UK Government."" That statement MUST be the last nail in the coffin of Scottish libdems!",0.094,0.906,0.0,-0.3595,21:51:02
19,589418911042502656,589418911042502656,1429363393000.0,2015-04-18,"In all the hysteria about Katie Hopkins, we shouldn't forget that letting migrants drown in the Med is the official UK government position.",en,[],191609617,lkreitzman,Leah Kreitzman,https://twitter.com/lkreitzman/status/589418911042502656,[],184,34,402,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","In all the hysteria about Katie Hopkins, we shouldn't forget that letting migrants drown in the Med is the official UK government position.",0.233,0.708,0.059,-0.7126,14:23:13
20,589711529307725824,589711529307725824,1429433159000.0,2015-04-19,@theSNP will push the next UK Government to formally recognise the State of Palestine  http://t.co/dnYgSj6LS4 #VoteSNP  http://t.co/xijcVIiFVs,en,['votesnp'],24069453,HumzaYousaf,Humza Yousaf,https://twitter.com/HumzaYousaf/status/589711529307725824,['http://www.heraldscotland.com/mobile/politics/scottish-politics/sturgeon-to-launch-snp-manifesto-for-uk-wide-delivery.123571238'],139,15,160,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",@theSNP will push the next UK Government to formally recognise the State of Palestine  http://t.co/dnYgSj6LS4 #VoteSNP  http://t.co/xijcVIiFVs,0.0,1.0,0.0,0.0,09:45:59
21,589710327660576768,589710327660576768,1429432873000.0,2015-04-19,"Cameron: ""Imagine the horror! This is the first time Scottish people might have a say in the government of the UK"" #Marr",en,['marr'],20098015,davidschneider,David Schneider,https://twitter.com/davidschneider/status/589710327660576768,[],405,35,617,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Cameron: ""Imagine the horror! This is the first time Scottish people might have a say in the government of the UK"" #Marr",0.16,0.84,0.0,-0.6114,09:41:13
22,589684911960883200,589684911960883200,1429426813000.0,2015-04-19,How long before Labour Voters in Wales follow their Scottish colleagues and wake up to fact that UK Labour leaders are selling Wales short?,en,[],1965380101,Dafydd_Wigley,Dafydd Wigley,https://twitter.com/Dafydd_Wigley/status/589684911960883200,[],129,13,199,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",How long before Labour Voters in Wales follow their Scottish colleagues and wake up to fact that UK Labour leaders are selling Wales short?,0.0,1.0,0.0,0.0,08:00:13
23,589711529307725824,589711529307725824,1429433159000.0,2015-04-19,@theSNP will push the next UK Government to formally recognise the State of Palestine  http://t.co/dnYgSj6LS4 #VoteSNP  http://t.co/xijcVIiFVs,en,['votesnp'],24069453,HumzaYousaf,Humza Yousaf,https://twitter.com/HumzaYousaf/status/589711529307725824,['http://www.heraldscotland.com/mobile/politics/scottish-politics/sturgeon-to-launch-snp-manifesto-for-uk-wide-delivery.123571238'],139,15,160,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",@theSNP will push the next UK Government to formally recognise the State of Palestine  http://t.co/dnYgSj6LS4 #VoteSNP  http://t.co/xijcVIiFVs,0.0,1.0,0.0,0.0,09:45:59
24,589710327660576768,589710327660576768,1429432873000.0,2015-04-19,"Cameron: ""Imagine the horror! This is the first time Scottish people might have a say in the government of the UK"" #Marr",en,['marr'],20098015,davidschneider,David Schneider,https://twitter.com/davidschneider/status/589710327660576768,[],405,35,617,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Cameron: ""Imagine the horror! This is the first time Scottish people might have a say in the government of the UK"" #Marr",0.16,0.84,0.0,-0.6114,09:41:13
25,589684911960883200,589684911960883200,1429426813000.0,2015-04-19,How long before Labour Voters in Wales follow their Scottish colleagues and wake up to fact that UK Labour leaders are selling Wales short?,en,[],1965380101,Dafydd_Wigley,Dafydd Wigley,https://twitter.com/Dafydd_Wigley/status/589684911960883200,[],129,13,199,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",How long before Labour Voters in Wales follow their Scottish colleagues and wake up to fact that UK Labour leaders are selling Wales short?,0.0,1.0,0.0,0.0,08:00:13
26,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
27,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
28,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
29,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
30,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
31,591870039319511040,591870039319511040,1429947788000.0,2015-04-25,Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,en,[],20675681,JamesMelville,James Melville,https://twitter.com/JamesMelville/status/591870039319511040,[],168,33,385,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,0.081,0.919,0.0,-0.296,08:43:08
32,591870039319511040,591870039319511040,1429947788000.0,2015-04-25,Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,en,[],20675681,JamesMelville,James Melville,https://twitter.com/JamesMelville/status/591870039319511040,[],168,33,385,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,0.081,0.919,0.0,-0.296,08:43:08
33,591870039319511040,591870039319511040,1429947788000.0,2015-04-25,Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,en,[],20675681,JamesMelville,James Melville,https://twitter.com/JamesMelville/status/591870039319511040,[],168,33,385,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,0.081,0.919,0.0,-0.296,08:43:08
34,592347628991545344,592347628991545344,1430061654000.0,2015-04-26,"UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/592347628991545344,['http://bbc.in/1JHtmrX'],850,111,774,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",0.183,0.61,0.207,-0.1027,16:20:54
35,592238802997006336,592238802997006336,1430035708000.0,2015-04-26,If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,en,[],726372601,GreenPartyMolly,Green💚🌻Molly,https://twitter.com/GreenPartyMolly/status/592238802997006336,[],591,31,858,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,0.0,0.845,0.155,0.5096,09:08:28
36,592347628991545344,592347628991545344,1430061654000.0,2015-04-26,"UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/592347628991545344,['http://bbc.in/1JHtmrX'],850,111,774,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",0.183,0.61,0.207,-0.1027,16:20:54
37,592238802997006336,592238802997006336,1430035708000.0,2015-04-26,If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,en,[],726372601,GreenPartyMolly,Green💚🌻Molly,https://twitter.com/GreenPartyMolly/status/592238802997006336,[],591,31,858,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,0.0,0.845,0.155,0.5096,09:08:28
38,592347628991545344,592347628991545344,1430061654000.0,2015-04-26,"UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/592347628991545344,['http://bbc.in/1JHtmrX'],850,111,774,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government giving £5m to help response to Nepal earthquake, which has killed more than 2,300 people  http://t.co/Tjd2KpOH0T",0.183,0.61,0.207,-0.1027,16:20:54
39,592238802997006336,592238802997006336,1430035708000.0,2015-04-26,If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,en,[],726372601,GreenPartyMolly,Green💚🌻Molly,https://twitter.com/GreenPartyMolly/status/592238802997006336,[],591,31,858,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If Scottish nationalists cannot contribute to UK government without causing constitutional crisis is it any wonder they seek independence?,0.0,0.845,0.155,0.5096,09:08:28
40,593488087851913217,593488087851913217,1430333561000.0,2015-04-29,Tories release full list of people who will take UK hostage if Labour win: SNP Unions Blofeld The Hooded Claw A small kitten named Tim.,en,[],125370749,haveigotnews,Have I Got News For You,https://twitter.com/haveigotnews/status/593488087851913217,[],141,19,272,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories release full list of people who will take UK hostage if Labour win: SNP Unions Blofeld The Hooded Claw A small kitten named Tim.,0.0,0.863,0.137,0.5859,19:52:41
41,593345690983620608,593345690983620608,1430299611000.0,2015-04-29,We won!! UK Supreme Court orders Government to clean up air pollution  http://t.co/67GExYk9uJ  #ce  http://t.co/o5P7wu0pRh,en,['ce'],43871098,ClientEarth,ClientEarth,https://twitter.com/ClientEarth/status/593345690983620608,['http://ow.ly/MgBH1'],148,16,275,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",We won!! UK Supreme Court orders Government to clean up air pollution  http://t.co/67GExYk9uJ  #ce  http://t.co/o5P7wu0pRh,0.0,0.531,0.469,0.8906,10:26:51
42,593863990620610562,593863990620610562,1430423183000.0,2015-04-30,Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,en,['bbcqt'],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/593863990620610562,[],357,61,457,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,0.0,0.939,0.061,0.0772,20:46:23
43,593863990620610562,593863990620610562,1430423183000.0,2015-04-30,Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,en,['bbcqt'],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/593863990620610562,[],357,61,457,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,0.0,0.939,0.061,0.0772,20:46:23
44,593863990620610562,593863990620610562,1430423183000.0,2015-04-30,Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,en,['bbcqt'],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/593863990620610562,[],357,61,457,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Actually want Scotland to remain part of the UK? Let democratically elected representatives of Scotland have a say over government #bbcqt,0.0,0.939,0.061,0.0772,20:46:23
45,594802152415068160,594802152415068160,1430646858000.0,2015-05-03,"The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",en,[],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/594802152415068160,[],131,61,207,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",0.089,0.806,0.105,-0.1531,10:54:18
46,594802152415068160,594802152415068160,1430646858000.0,2015-05-03,"The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",en,[],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/594802152415068160,[],131,61,207,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",0.089,0.806,0.105,-0.1531,10:54:18
47,594802152415068160,594802152415068160,1430646858000.0,2015-05-03,"The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",en,[],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/594802152415068160,[],131,61,207,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",0.089,0.806,0.105,-0.1531,10:54:18
48,594802152415068160,594802152415068160,1430646858000.0,2015-05-03,"The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",en,[],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/594802152415068160,[],131,61,207,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",0.089,0.806,0.105,-0.1531,10:54:18
49,594802152415068160,594802152415068160,1430646858000.0,2015-05-03,"The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",en,[],65045121,OwenJones84,Owen Jones,https://twitter.com/OwenJones84/status/594802152415068160,[],131,61,207,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The SDLP want Irish unity. They want the ""break-up of the UK"". They take the Labour Whip. There's no controversy there, is there?",0.089,0.806,0.105,-0.1531,10:54:18
50,595907520553619456,595907520553619456,1430910398000.0,2015-05-06,ukip &amp; the conservative party are a danger to positive progression in the UK.,en,[],94120287,katenash,Kate Nash,https://twitter.com/katenash/status/595907520553619456,[],334,17,205,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",ukip &amp; the conservative party are a danger to positive progression in the UK.,0.164,0.531,0.304,0.4404,12:06:38
51,595855908510502912,595855908510502912,1430898093000.0,2015-05-06,If Cameron really believes in the Union why try to terrify English voters with idea that Scottish MPs might play a part in UK parliament?,en,[],153810216,HackneyAbbott,Diane Abbott MP,https://twitter.com/HackneyAbbott/status/595855908510502912,[],189,58,298,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If Cameron really believes in the Union why try to terrify English voters with idea that Scottish MPs might play a part in UK parliament?,0.115,0.801,0.084,-0.2263,08:41:33
