,GDP,Month,Year,Date,GDP_Norm,GDP_Norm_Diff,GDP_Norm_Diff_lag_1,GDP_Norm_Diff_lag_2,GDP_Norm_Diff_lag_3,GDP_Norm_Diff_lag_4,GDP_Norm_Diff_lag_5,GDP_Norm_Diff_lag_6,GDP_Norm_Diff_lag_7,GDP_Norm_Diff_lag_8,GDP_Norm_Diff_lag_9,GDP_Norm_Diff_lag_10,GDP_Norm_Diff_lag_11,GDP_Norm_Diff_lag_12
30,531910.1,9,2016,2016-09-01,0.07142879935822437,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845,0.024849369673324573,0.01677277782878331,0.027918183000538166,0.042267254341676885,0.05324864929998213
31,533173.0,10,2016,2016-10-01,0.11745735459501333,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845,0.024849369673324573,0.01677277782878331,0.027918183000538166,0.042267254341676885
32,534505.5,11,2016,2016-11-01,0.1660226011331558,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845,0.024849369673324573,0.01677277782878331,0.027918183000538166
33,535878.2,12,2016,2016-12-01,0.21605300557811338,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845,0.024849369673324573,0.01677277782878331
34,537114.0,1,2017,2017-01-01,0.26109385486279535,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845,0.024849369673324573
35,538183.5,2,2017,2017-02-01,0.30007361559265905,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792,0.036133272358660845
36,539105.6,3,2017,2017-03-01,0.3336811306641938,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506,0.04496795585647792
37,539994.0,4,2017,2017-04-01,0.366060391470563,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846,0.03913648160049506
38,540867.6,5,2017,2017-05-01,0.39790024090825166,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835,0.030855788156990846
39,541749.7,6,2017,2017-06-01,0.43004988741578964,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029,0.02448125786091835
40,542780.0,7,2017,2017-07-01,0.46760093695293825,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155,0.0295473511208029
41,543981.7,8,2017,2017-08-01,0.5113989532868096,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141,0.036519607528119155
42,545275.4,9,2017,2017-09-01,0.5585500673178777,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896,0.0429378738811141
43,546185.0,10,2017,2017-10-01,0.5917019984631635,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248,0.04602855523678896
44,546631.1,11,2017,2017-11-01,0.6079608776231367,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757,0.04856524653814248
45,546710.4,12,2017,2017-12-01,0.6108511020512619,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966,0.05003040444495757
46,547003.0,1,2018,2018-01-01,0.6215154105968975,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637,0.045040849284681966
47,547605.6,2,2018,2018-02-01,0.643478200513508,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755,0.0389797607298637
48,548490.5,3,2018,2018-03-01,0.6757298978205275,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214,0.033607515071534755
49,549491.0,4,2018,2018-04-01,0.7121948352774968,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864,0.032379260806369214
50,550579.4,5,2018,2018-05-01,0.7518634389038498,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799,0.03183984943768864
51,551702.8,6,2018,2018-06-01,0.7928076775237001,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606,0.03214964650753799
52,552545.0,7,2018,2018-07-01,0.8235031001386504,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137,0.037551049537148606
53,553053.1,8,2018,2018-08-01,0.8420216755728185,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137
54,553327.1,9,2018,2018-09-01,0.8520080752361965,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087
55,553966.0,10,2018,2018-10-01,0.8752938808746358,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581
56,555069.8,11,2018,2018-11-01,0.9155237638981284,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315
57,556503.6,12,2018,2018-12-01,0.9677810625745902,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543
